bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,yearbuilt,structuretaxvaluedollarcnt,assessmentyear,logerror,rf_logerror,stacking_logerror,DNN_logerror,id2
1,3,1120,261,1954,24416,2016,0.904579178,0.126771969,0.10120061,-0.038381144,06037650502
1,3,1120,261,1954,24416,2016,-0.144087332,0.126771969,0.10120061,-0.038381144,06037650502
1,3,1448,261,1955,33838,2015,-0.458132135,-0.037070768,-0.046477795,-0.029572451,06037650501
1,3,1448,261,1955,34354,2016,-0.458132135,0.005294463,-0.04528612,-0.035239249,06037650501
2,3,1302,261,1953,103552,2015,-0.087351007,-0.057689299,-0.112386644,-0.051092803,06037651202
2,3,1302,261,1953,105131,2016,-0.087351007,-0.074389864,-0.09367567,-0.056697212,06037651202
3,4,2423,261,1955,150833,2015,-0.202139973,-0.092496247,-0.07786167,-0.031267766,06037670324
3,4,2423,261,1955,153133,2016,-0.202139973,-0.107578121,-0.10647088,-0.013383739,06037670324
4,5,4349,261,1981,548883,2015,0.599821537,0.392284964,0.5909855,0.067745164,06037670411
4,5,4349,261,1981,557253,2016,0.599821537,0.397340197,0.5518243,0.024009135,06037670411
3,3,2028,261,1975,162000,2015,0.277585263,0.00587689,0.013422936,-0.022173636,06037651402
3,3,2028,261,1975,178000,2016,0.277585263,0.02116444,-0.028434098,-0.001150578,06037651402
6,4,3018,261,1959,966400,2015,0.705345874,0.356239546,0.43820718,-0.001297798,06037670324
6,4,3018,261,1959,981137,2016,0.705345874,0.347592289,0.3918236,-0.005167749,06037670324
2,3,1540,261,1955,192776,2015,0.07535296,0.022650567,-0.008504093,-0.05529106,06037296401
2,3,1540,261,1955,207908,2016,0.07535296,0.020223957,0.00782612,-0.033028968,06037296401
2,2,1715,261,1957,58726,2015,0.008468326,0.003478856,0.026147246,-0.036797486,06037221601
2,2,1715,261,1957,155000,2016,0.008468326,-0.051291699,-0.006558836,-0.035989717,06037221601
2,4,1617,261,1963,127565,2015,-0.205824899,-0.16049575,-0.16590673,-0.054204188,06037670413
2,4,1617,261,1963,129510,2016,-0.205824899,-0.154008126,-0.1750732,-0.03402897,06037670413
3,4,3308,261,1967,390601,2015,-0.224532794,-0.024900838,-0.08331078,0.006882716,06037670403
3,4,3308,261,1967,470000,2016,-0.224532794,-0.04972502,-0.05607605,-0.040180452,06037670403
3,3,1595,269,1974,148887,2015,-0.089356921,0.049327387,0.031103313,-0.03133066,06037670407
3,3,1595,269,1974,151157,2016,-0.089356921,0.056025475,0.047824383,1.94e-05,06037670407
3,4,2016,269,1971,199611,2015,0.082638769,0.076972404,0.040246844,-0.019173257,06037503602
3,4,2016,269,1971,202655,2016,0.082638769,0.088409545,0.06567401,-0.015683826,06037503602
2,5,1472,266,1964,99000,2015,-0.132200281,-0.087785097,-0.051565707,-0.030662339,06037552301
2,5,1472,266,1964,110000,2016,-0.132200281,-0.130110784,-0.14586842,-0.042501017,06037552301
2,3,1192,261,1954,47579,2015,-0.344448305,-0.138603507,-0.12940788,-0.027709309,060375519
2,3,1192,261,1954,48304,2016,-0.344448305,-0.119660195,-0.11128348,-0.022480853,060375519
2,4,1439,261,1957,124670,2015,-0.181082199,-0.106992424,-0.14007807,-0.003414046,06037503802
2,4,1439,261,1957,126571,2016,-0.181082199,-0.097401113,-0.13761228,-0.042428508,06037503802
1,3,1073,261,1948,23225,2015,-0.193755289,-0.013786917,-0.041341543,-0.014207819,060375527
1,3,1073,261,1948,23579,2016,-0.193755289,-0.025947662,-0.04825276,-0.038211565,060375527
1,3,900,261,1946,50605,2015,2.588513407,0.721474931,0.90164596,-0.016188003,060375528
1,3,900,261,1946,51376,2016,2.588513407,0.71142095,0.90786654,-0.040843718,060375528
1,3,858,261,1954,79523,2015,0.007407158,-0.018589929,-0.029096127,-0.018365216,06037552602
1,3,858,261,1954,80735,2016,0.007407158,-0.013084363,-0.020784676,-0.043621693,06037552602
2,3,1343,261,1956,139718,2015,0.20519647,-0.005727771,0.03191656,-0.018715762,06037503902
2,3,1343,261,1956,141848,2016,0.20519647,-0.010251071,-0.043300748,-0.041016378,06037503902
2,4,1376,261,1954,34653,2015,-0.224532794,-0.126868033,-0.1571756,-0.012407284,06037503201
2,4,1376,261,1954,35181,2016,-0.224532794,-0.111867961,-0.17499518,-0.015381765,06037503201
2,3,1670,261,1950,46486,2015,0.689749426,0.210041543,0.23971203,-0.01366361,060375019
2,3,1670,261,1950,47194,2016,0.689749426,0.190134075,0.23652089,-0.020838041,060375019
2,3,1784,261,1959,126567,2015,-0.155226778,0.03370754,0.035776258,-0.021803569,06037502902
2,3,1784,261,1959,128497,2016,-0.155226778,0.034416418,0.052295595,0.024839472,06037502902
1,2,972,261,1949,72633,2015,-0.096107561,-0.105100817,-0.093150854,-0.023838261,060375021
1,2,972,261,1949,73740,2016,-0.096107561,-0.140737524,-0.12018514,-0.035842318,060375021
3,4,1624,261,1953,128937,2015,0.469469754,0.084505569,0.093963385,-0.04981317,060375021
3,4,1624,261,1953,130903,2016,0.469469754,0.072426686,0.06954399,-0.003224466,060375021
2,3,1800,261,1963,177000,2015,-0.262667239,-0.093846355,-0.094771266,-0.034212656,06037408402
2,3,1800,261,1963,192700,2016,-0.262667239,-0.093814994,-0.123459816,-0.015942968,06037408402
2,3,1195,261,1954,30572,2015,0.065137835,-0.199867368,-0.14357144,-0.013984445,06037503502
2,3,1195,261,1954,31038,2016,0.065137835,-0.19358029,-0.18662632,-0.006524716,06037503502
1,3,1183,261,1936,129598,2015,0.029532487,-0.029775289,0.060478806,-0.014512606,06037407702
1,3,1183,261,1936,131574,2016,0.029532487,-0.044583306,0.017081141,-0.052725788,06037407702
3,3,1750,269,1989,191348,2015,-0.133234691,-0.015598543,0.0480828,-0.024488302,06037407702
3,3,1750,269,1989,194266,2016,-0.133234691,0.001651105,0.023592621,-0.006797876,06037407702
3,3,2596,261,1963,235000,2015,0.170143438,0.168926221,0.22237349,-0.02481202,06037408703
3,3,2596,261,1963,253000,2016,0.170143438,0.180584023,0.22395772,0.03310461,06037408703
3,4,2366,261,1984,256412,2015,0.129710246,0.095136554,0.17153776,-0.013210891,060375016
3,4,2366,261,1984,260322,2016,0.129710246,0.092573119,0.1106548,-0.002113026,060375016
3,2,1236,266,1983,188618,2015,-0.187626686,-0.109425127,-0.159105,-0.043881875,06037403323
3,2,1236,266,1983,191494,2016,-0.187626686,-0.107285823,-0.14245808,-0.010516528,06037403323
3,2,1283,266,1986,201272,2015,-0.280052998,-0.035613254,-0.04783553,-0.044280328,06037403323
3,2,1283,266,1986,204341,2016,-0.280052998,-0.026997082,-0.030292094,-0.009580288,06037403323
1,3,1164,261,1947,35101,2015,0.072421705,0.024394516,0.06262115,-0.019353939,06037402002
1,3,1164,261,1947,35636,2016,0.072421705,0.018264414,0.052480757,-0.003379181,06037402002
2,4,1544,261,1962,49341,2015,-0.203139124,-0.05060697,-0.04294288,0.008004803,06037402002
2,4,1544,261,1962,50093,2016,-0.203139124,-0.05037208,-0.04574883,-0.017051974,06037402002
1,3,1288,261,1952,41999,2015,-0.018142471,-0.002102009,-0.013976097,-0.020396467,06037402002
1,3,1288,261,1952,126100,2016,-0.018142471,-0.038805183,-0.10613483,-0.008311205,06037402002
1,3,988,261,1952,55300,2015,-0.278588136,-0.003916928,-0.03729838,-0.019700337,06037402706
1,3,988,261,1952,65700,2016,-0.278588136,0.065121186,0.13295153,-0.004133407,06037402706
2,3,1356,261,1950,105601,2015,-0.280052998,-0.083658642,-0.0724861,-0.025950599,06037402702
2,3,1356,261,1950,107211,2016,-0.280052998,-0.090058878,-0.084875345,-0.014925096,06037402702
1,3,1311,261,1959,136900,2015,0.117640636,-0.070862999,-0.108836114,-0.015091196,06037402902
1,3,1311,261,1959,164200,2016,0.117640636,-0.099742075,-0.12321466,-0.010683522,06037402902
2,2,1692,261,1940,93200,2015,0.074311907,0.101338351,0.18199229,-0.019192897,060374022
2,2,1692,261,1940,99000,2016,0.074311907,0.123243736,0.14741373,0.005545158,060374022
3,3,2614,261,1928,203690,2015,-0.476787633,-0.121111529,-0.17273349,-0.065437011,060374022
3,3,2614,261,1928,206796,2016,-0.476787633,-0.122955481,-0.15314698,0.045577381,060374022
2,2,847,266,1980,91269,2015,-0.249275493,-0.168346486,-0.14591205,-0.041582745,06037401703
2,2,847,266,1980,92660,2016,-0.249275493,-0.170545651,-0.15422767,-0.031472471,06037401703
3,4,1758,261,1976,174785,2015,-0.292726088,-0.056773258,-0.11129415,-0.03171847,06037401312
3,4,1758,261,1976,177450,2016,-0.292726088,-0.034751625,-0.07671541,-0.016227243,06037401312
2,4,1104,261,1954,116775,2015,-0.217894509,-0.044479606,-0.018175662,0.001137007,060374058
2,4,1104,261,1954,118555,2016,-0.217894509,-0.060831192,-0.054656208,-0.045854986,060374058
1,3,964,261,1954,36678,2015,-0.253143369,-0.061798964,-0.09255254,-0.024826124,06037405701
1,3,964,261,1954,37237,2016,-0.253143369,-0.053980465,-0.09317958,-0.017824488,06037405701
2,3,1970,261,1977,129873,2015,-3.81e-05,0.080074744,0.04895416,-0.027094454,060374036
2,3,1970,261,1977,131853,2016,-3.81e-05,0.08265524,0.07922247,-0.012181504,060374036
2,3,1709,261,1956,124100,2015,0.193075696,-0.083303961,-0.07922822,-0.021655323,060374068
2,3,1709,261,1956,124100,2016,0.193075696,-0.097693431,-0.117186725,-0.01696476,060374068
2,3,1110,261,1958,145289,2015,-0.289113878,0.007071701,-0.024997473,-0.035003647,06037406902
2,3,1110,261,1958,147504,2016,-0.289113878,0.004739744,0.005171567,0.002582826,06037406902
2,3,1232,261,1954,80549,2015,-0.374195952,-0.218282477,-0.29590666,-0.029480308,06037406702
2,3,1232,261,1954,81777,2016,-0.374195952,-0.230107973,-0.4630112,-0.030594373,06037406702
2,3,1513,261,1957,164859,2015,0.047636901,-0.040175809,-0.009767234,-0.027558275,06037406601
2,3,1513,261,1957,167373,2016,0.047636901,-0.048740753,-0.020231903,-0.025997899,06037406601
2,4,2094,246,1947,100054,2015,0.21293293,-0.117006917,-0.13213086,0.000976924,06037430902
2,4,2094,246,1947,270000,2016,0.21293293,0.048317662,0.08905569,-0.029901311,06037430902
1,3,1415,261,1925,25681,2015,0.117640636,0.066463537,0.07496518,-0.016266737,06037430301
1,3,1415,261,1925,26072,2016,0.117640636,0.057575966,0.08562443,-0.038827941,06037430301
2,3,1895,261,1962,237931,2015,-0.170412428,-0.17882317,-0.09101671,-0.27712369,06037430003
2,3,1895,261,1962,241559,2016,-0.170412428,-0.183016601,-0.07687664,-0.185189247,06037430003
1,3,1044,261,1956,64440,2015,-0.052129205,0.050155167,0.09184268,-0.022346901,06037404701
1,3,1044,261,1956,92052,2016,-0.052129205,0.01128664,-0.00645864,-0.023735374,06037404701
3,3,1342,266,1983,140817,2015,0.267907275,0.013605915,0.003995448,-0.040357791,06037404702
3,3,1342,266,1983,142964,2016,0.267907275,0.021717336,0.002478391,-0.020396851,06037404702
1,1,772,261,1940,51192,2015,0.814870028,0.372750504,0.48166952,-0.054507889,060374332
1,1,772,261,1940,51972,2016,0.814870028,0.381954162,0.5627739,-0.03738796,060374332
2,2,988,266,1974,88000,2015,0.144863831,0.176742631,0.31320477,-0.041420575,06037431501
2,2,988,266,1974,88000,2016,0.144863831,0.181066398,0.2831636,-0.030505797,06037431501
1,2,972,261,1924,93673,2015,-0.966210299,-0.405963669,-0.39448506,-0.029032405,06037432001
1,2,972,261,1924,95101,2016,-0.966210299,-0.384557459,-0.38494694,-0.042019516,06037432001
1,3,1120,261,1950,18332,2015,0.026959717,-0.034402529,-0.03211242,-0.025936007,06037432902
1,3,1120,261,1950,18611,2016,0.026959717,-0.049398453,-0.040908754,-0.038430806,06037432902
2,4,1398,261,1956,52405,2015,-0.071852233,-0.038007194,-0.056440115,0.002538968,06037430003
2,4,1398,261,1956,53204,2016,-0.071852233,-0.038193863,-0.04124558,-0.029007973,06037430003
1,3,1486,261,1947,50996,2015,0.088673574,0.259769438,0.27147517,-0.021763442,06037404402
1,3,1486,261,1947,51773,2016,0.088673574,0.2502075,0.31180632,-0.014195591,06037404402
3,3,1277,266,1981,106000,2015,-0.034384527,0.081343315,0.1231111,-0.041062899,06037404503
3,3,1277,266,1981,118000,2016,-0.034384527,0.119580781,0.14572403,-0.014666406,06037404503
1,3,1310,261,1954,94511,2015,0.029532487,-0.033393684,-0.003349304,-0.025775852,060374041
1,3,1310,261,1954,95952,2016,0.029532487,-0.002335177,0.000492096,-0.019144204,060374041
3,2,1204,266,1979,130536,2015,0.346963217,0.104760142,0.10908681,-0.032953285,06037404201
3,2,1204,266,1979,132526,2016,0.346963217,0.097739154,0.10600525,-0.001965273,06037404201
2,2,951,266,1974,81968,2015,-0.095991452,-0.030306171,0.000656039,-0.043461971,060374008
2,2,951,266,1974,83218,2016,-0.095991452,-0.034062845,-0.005716979,-0.023152921,060374008
2,2,1414,261,1951,132336,2015,-0.077887038,-0.012254421,-0.033391893,-0.033997044,06037401001
2,2,1414,261,1951,161451,2016,-0.077887038,-0.036763498,-0.009359717,-0.008779962,06037401001
3,3,2558,269,1987,280005,2015,-0.020843309,0.048911096,0.07622242,-0.008527577,06037401002
3,3,2558,269,1987,284275,2016,-0.020843309,0.060413278,0.021346986,0.014050439,06037401002
2,3,1538,261,1968,204741,2015,-0.298760892,-0.022125936,-0.001970887,-0.040804494,06037400207
2,3,1538,261,1968,207863,2016,-0.298760892,-0.020488559,-0.03803283,-0.022000877,06037400207
2,2,1085,266,1987,76600,2015,-0.114095867,-0.044142329,-0.019202173,-0.043119192,06037400604
2,2,1085,266,1987,80000,2016,-0.114095867,-0.053163943,-0.050162315,-0.030235328,06037400604
3,3,2083,261,1981,160986,2015,0.250406341,0.084975412,0.09875405,-0.030261058,06037403318
3,3,2083,261,1981,163441,2016,0.250406341,0.075058959,0.1347459,0.014666293,06037403318
3,2,1145,266,1988,148440,2015,0.090870451,0.019143139,0.014110327,-0.040036552,06037403316
3,2,1145,266,1988,150703,2016,0.090870451,0.010451443,-0.019210994,-0.011484522,06037403316
2,3,1674,261,1983,159000,2015,-0.102026257,-0.002597792,-0.009966433,-0.031466134,06037403317
2,3,1674,261,1983,300000,2016,-0.102026257,0.00431698,-0.045435607,-0.018757971,06037403317
2,4,1232,261,1964,105008,2015,-0.470872911,-0.226447856,-0.22247243,-0.002387036,06037403402
2,4,1232,261,1964,106609,2016,-0.470872911,-0.21936621,-0.2232675,-0.039526947,06037403402
2,4,2102,261,1976,175177,2015,-0.167829505,-0.126764821,-0.09130514,-0.011210956,06037403402
2,4,2102,261,1976,177848,2016,-0.167829505,-0.119689556,-0.09932715,-0.013005419,06037403402
2,3,1270,261,1964,103302,2015,-0.085516957,-0.021087952,0.016117573,-0.032171264,06037408136
2,3,1270,261,1964,104877,2016,-0.085516957,-0.028750838,0.020148695,-0.02826849,06037408136
1,3,964,261,1960,21190,2015,-0.476787633,0.203451226,0.07264465,-0.015797641,06037408141
1,3,964,261,1960,21513,2016,-0.476787633,0.164145262,0.068693966,-0.007425699,06037408141
2,5,1207,261,1960,59889,2015,-0.138235086,0.032848044,0.0978739,-0.006510179,06037408140
2,5,1207,261,1960,60802,2016,-0.138235086,0.038021113,0.068987995,-0.025759045,06037408140
2,4,1100,261,1960,35863,2015,-0.162977785,-0.096371845,-0.029075623,-0.010354204,06037408140
2,4,1100,261,1960,36409,2016,-0.162977785,-0.072419221,-0.0532493,-0.009219643,06037408140
3,3,1703,266,1979,144000,2015,-0.0296086,0.255205856,0.30315495,-0.033714563,06037408134
3,3,1703,266,1979,144000,2016,-0.0296086,0.247054667,0.2844451,-0.01560026,06037408134
3,2,1219,266,1999,165348,2015,-0.193755289,-0.108625063,-0.11877257,-0.037066709,06037920112
3,2,1219,266,1999,167869,2016,-0.193755289,-0.107305279,-0.1047678,-0.026044169,06037920112
4,4,3393,261,2000,502000,2015,0.035567292,-0.038205037,-0.06875914,0.043183621,06037920328
4,4,3393,261,2000,502000,2016,0.035567292,-0.039884276,-0.07294947,0.02338234,06037920328
3,4,2765,261,2001,244000,2015,-0.399542132,-0.143359218,-0.12636727,-0.02078825,06037910401
3,4,2765,261,2001,247721,2016,-0.399542132,-0.15366932,-0.14127308,-0.031692222,06037910401
3,3,1500,266,2000,156175,2015,-0.355488057,0.076690557,0.06552577,-0.025161605,06037106406
3,3,1500,266,2000,158556,2016,-0.355488057,0.07502638,0.052637428,-0.038059913,06037106406
3,2,1835,266,1999,368000,2015,0.352394542,0.156830922,0.30081284,-0.02867941,060372741
3,2,1835,266,1999,387155,2016,0.352394542,0.156051285,0.24745679,-0.031067906,060372741
4,3,2780,261,2001,400000,2015,0.109006446,-0.002060827,-0.0372833,-0.003115173,06037920115
4,3,2780,261,2001,406100,2016,0.109006446,0.002951207,-0.03278315,-0.023473646,06037920115
3,3,1883,269,2001,230674,2015,-0.502737293,-0.118388038,-0.1097877,-0.028200306,06037543604
3,3,1883,269,2001,234191,2016,-0.502737293,-0.111221862,-0.110649645,-0.007573057,06037543604
4,4,3716,261,2001,535071,2015,-0.242637208,0.012260374,-0.016024768,0.056512516,06037400205
4,4,3716,261,2001,543230,2016,-0.242637208,0.017347281,-0.018585622,0.063554257,06037400205
3,2,1881,266,2000,340972,2015,-0.071852233,-0.001539992,-0.025630593,-0.027701667,06037262704
3,2,1881,266,2000,346171,2016,-0.071852233,-0.017449381,-0.03844279,-0.041445177,06037262704
3,3,2817,269,2000,340645,2015,-0.311433982,-0.051222321,-0.06575799,-0.002503335,06037577604
3,3,2817,269,2000,345839,2016,-0.311433982,-0.053134173,-0.07707882,0.031104248,06037577604
4,6,3582,269,2003,410202,2015,-0.077887038,0.041305416,0.0046812,0.06129178,06037400402
4,6,3582,269,2003,416457,2016,-0.077887038,0.043767784,0.037676364,0.061980825,06037400402
3,2,1336,266,2002,251859,2015,-0.14728667,-0.088088917,-0.12152618,-0.031188495,06037143602
3,2,1336,266,2002,255699,2016,-0.14728667,-0.085283969,-0.13724566,-0.033659313,06037143602
2,2,1669,266,2004,275722,2015,0.201777975,-0.036064966,-0.0673576,-0.026653487,06037275602
2,2,1669,266,2004,279926,2016,0.201777975,-0.041296295,-0.06742221,-0.034116577,06037275602
1,2,894,266,1987,89000,2015,0.123675441,-0.101811949,-0.082164526,-0.047896735,06037462202
1,2,894,266,1987,99000,2016,0.123675441,-0.139490078,-0.12481159,-0.033992618,06037462202
2,2,891,266,1987,108500,2015,0.158677309,0.063318603,0.09732467,-0.031942073,06037134104
2,2,891,266,1987,110154,2016,0.158677309,0.044064432,0.017566174,-0.032283407,06037134104
2,2,1407,266,2003,354000,2015,0.111239653,-0.003269567,-0.001393914,-0.02687262,060372115
2,2,1407,266,2003,396341,2016,0.111239653,0.015883052,-0.006626546,-0.033297911,060372115
3,3,1446,266,1980,126576,2015,-0.437482942,-0.068217989,-0.07653272,-0.032357983,060374613
3,3,1446,266,1980,128506,2016,-0.437482942,-0.080725358,-0.16376352,-0.00916433,060374613
3,2,1298,266,2005,198000,2015,0.316115699,0.081002505,0.053643465,-0.0349443,060374628
3,2,1298,266,2005,203000,2016,0.316115699,0.10466056,0.09665874,-0.024496976,060374628
2,3,1392,261,1986,88833,2015,0.138892781,0.07216299,0.11954108,-0.048634991,06037920102
2,3,1392,261,1986,90187,2016,0.138892781,0.066473405,0.07644579,-0.031063035,06037920102
2,2,1140,261,1986,101998,2015,-0.214880259,0.098484815,0.09700629,-0.040771794,06037920102
2,2,1140,261,1986,103553,2016,-0.214880259,0.133209193,0.08305192,-0.030535892,06037920102
3,4,3164,261,2004,309000,2015,0.452572301,-0.01153608,0.020483106,-0.006725453,06037901213
3,4,3164,261,2004,309000,2016,0.452572301,-0.007977913,-0.015721142,-0.025517073,06037901213
2,3,1458,261,2006,363123,2015,0.369291995,-0.010362496,-0.07877308,-0.022060473,060371951
2,3,1458,261,2006,146000,2016,0.369291995,-0.079516655,-0.0582819,-0.034798887,060371951
3,3,1887,261,2004,245368,2015,-0.216745483,-0.13032556,-0.18227082,-0.030513607,06037920028
3,3,1887,261,2004,249109,2016,-0.216745483,-0.134124383,-0.17852384,-0.04405313,06037920028
3,3,1887,261,2004,153900,2015,-0.023573795,-0.064000058,-0.07297343,-0.035279706,06037920028
3,3,1887,261,2004,169700,2016,-0.023573795,-0.093183834,-0.068207264,-0.045147836,06037920028
3,6,3660,261,2004,350000,2015,-0.347672569,0.03352155,-0.000420213,0.041917693,06037920040
3,6,3660,261,2004,355337,2016,-0.347672569,0.015994877,-0.04391533,0.045621794,06037920040
3,4,2813,261,2004,188800,2015,-0.041678209,-0.107848383,-0.09777576,-0.011360232,06037901004
3,4,2813,261,2004,206700,2016,-0.041678209,-0.137275775,-0.15560418,-0.037368137,06037901004
3,5,2419,269,2005,246017,2015,0.152642504,-0.05510932,-0.017079592,0.017381743,06037920040
3,5,2419,269,2005,249768,2016,0.152642504,-0.045877251,-0.03717202,0.014913309,06037920040
3,3,2523,261,2005,192626,2015,-0.006072861,0.009979741,0.06351644,-0.020600785,06037901004
3,3,2523,261,2005,195563,2016,-0.006072861,0.024588449,0.0553658,-0.03612522,06037901004
3,3,2363,261,2005,308000,2015,-0.006072861,-0.029929267,-0.034225583,-0.013314579,06037920114
